Target	gc_bias	mappability	reptiming	Gene	on_target
1:48699074-48894535	0.381859389548864	NA	NA	.	FALSE
1:48894536-49089997	0.418439389753507	NA	NA	.	FALSE
1:49089998-49285458	0.440686377333586	NA	NA	.	FALSE
1:49285459-49480920	0.398205277752197	NA	NA	.	FALSE
1:49480921-49676382	0.387988458114621	NA	NA	.	FALSE
1:49676383-49871844	0.377474905608251	NA	NA	.	FALSE
1:49871845-50067306	0.377387932181191	NA	NA	.	FALSE
1:50067307-50262768	0.36212153769019	NA	NA	.	FALSE
1:50262769-50458230	0.370481218855839	NA	NA	.	FALSE
1:50458231-50653692	0.393974276329926	NA	NA	.	FALSE
1:50653693-50849154	0.443774237447688	NA	NA	.	FALSE
1:50849155-51044616	0.398578751880161	NA	NA	.	FALSE
1:51044617-51240078	0.386750365800002	NA	NA	.	FALSE
1:51240079-51435540	0.383000276268533	NA	NA	.	FALSE
1:51436041-51436169	0.51937984496124	NA	NA	CDKN2C	TRUE
1:51439565-51439942	0.521164021164021	NA	NA	CDKN2C	TRUE
1:51440443-51628089	0.389369401056239	NA	NA	.	FALSE
1:51628090-51815737	0.452544125170532	NA	NA	.	FALSE
1:51815738-52003385	0.385338506139154	NA	NA	.	FALSE
1:52003386-52191033	0.411227404502046	NA	NA	.	FALSE
1:52191034-52378681	0.396129988062756	NA	NA	.	FALSE
1:52378682-52566329	0.437686519440655	NA	NA	.	FALSE
1:52566330-52753976	0.409199187836736	NA	NA	.	FALSE
1:52753977-52941624	0.424459626534789	NA	NA	.	FALSE
1:52941625-53129272	0.423782827421555	NA	NA	.	FALSE
1:53129273-53316920	0.433369926671214	NA	NA	.	FALSE
1:53316921-53504568	0.419146487039563	NA	NA	.	FALSE
1:53504569-53692216	0.485350230218281	NA	NA	.	FALSE
1:53692717-53692816	0.38	NA	NA	MAGOH	TRUE
1:53694535-53694634	0.35	NA	NA	MAGOH	TRUE
1:53699214-53699324	0.477477477477477	NA	NA	MAGOH	TRUE
1:53701228-53701327	0.41	NA	NA	MAGOH	TRUE
1:53704027-53704126	0.53	NA	NA	MAGOH	TRUE
1:53704627-53902576	0.493033594342006	NA	NA	.	FALSE
1:53902577-54100527	0.507034569161055	NA	NA	.	FALSE
1:54100528-54298478	0.457678920540942	NA	NA	.	FALSE
1:54298479-54496428	0.442768375852488	NA	NA	.	FALSE
1:54496429-54694379	0.464549307656945	NA	NA	.	FALSE
1:54694380-54892330	0.508221731640659	NA	NA	.	FALSE
1:54892331-55090281	0.500315734702022	NA	NA	.	FALSE
1:55090282-55288231	0.48416771912099	NA	NA	.	FALSE
1:55288232-55486182	0.468924127688165	NA	NA	.	FALSE
1:55486183-55684133	0.413117387636334	NA	NA	.	FALSE
1:55684134-55882083	0.428840616317252	NA	NA	.	FALSE
1:55882084-56080034	0.419487650984334	NA	NA	.	FALSE
1:56080035-56277985	0.398578436077615	NA	NA	.	FALSE
1:56277986-56475936	0.391228132214538	NA	NA	.	FALSE
1:56475937-56673886	0.393351856529427	NA	NA	.	FALSE
1:56673887-56871837	0.401771145384464	NA	NA	.	FALSE
1:56871838-57069788	0.430247889629252	NA	NA	.	FALSE
1:57069789-57267738	0.376286941146754	NA	NA	.	FALSE
1:57267739-57465689	0.421104212658688	NA	NA	.	FALSE
1:57465690-57663640	0.413829685124096	NA	NA	.	FALSE
1:57663641-57861591	0.409757970406818	NA	NA	.	FALSE
1:57861592-58059541	0.401444809295277	NA	NA	.	FALSE
1:58059542-58257492	0.397007340200353	NA	NA	.	FALSE
1:58257493-58455443	0.407030022581346	NA	NA	.	FALSE
1:58455444-58653393	0.417605455923213	NA	NA	.	FALSE
1:58653394-58851344	0.413865047410723	NA	NA	.	FALSE
1:58851345-59049295	0.410414698587024	NA	NA	.	FALSE
1:59049296-59247246	0.408489979843497	NA	NA	.	FALSE
1:59247747-59248078	0.569277108433735	NA	NA	JUN	TRUE
1:59248079-59248410	0.743975903614458	NA	NA	JUN	TRUE
1:59248411-59248742	0.617469879518072	NA	NA	JUN	TRUE
1:59249243-59444419	0.432566337222111	NA	NA	.	FALSE
1:59444420-59639596	0.42111519287621	NA	NA	.	FALSE
1:59639597-59834774	0.404907315373659	NA	NA	.	FALSE
1:59834775-60029951	0.403520906664207	NA	NA	.	FALSE
1:60029952-60225129	0.409236696758856	NA	NA	.	FALSE
1:60225130-60420306	0.375049314212228	NA	NA	.	FALSE
1:60420307-60615483	0.386823242492712	NA	NA	.	FALSE
1:60615484-60810661	0.373899722304768	NA	NA	.	FALSE
1:60810662-61005838	0.376417303268315	NA	NA	.	FALSE
1:61005839-61201016	0.385550625582801	NA	NA	.	FALSE
1:61201017-61396193	0.399580893240495	NA	NA	.	FALSE
1:61396194-61591371	0.413217678221931	NA	NA	.	FALSE
1:61591372-61786548	0.386223786614201	NA	NA	.	FALSE
1:61786549-61981725	0.404350922495991	NA	NA	.	FALSE
1:61981726-62176903	0.404743362469131	NA	NA	.	FALSE
1:62176904-62372080	0.404745436193814	NA	NA	.	FALSE
1:62372081-62567258	0.399963110596481	NA	NA	.	FALSE
1:62567259-62762435	0.453163026381182	NA	NA	.	FALSE
1:62762436-62957612	0.42916942057722	NA	NA	.	FALSE
1:62957613-63152790	0.356951090799168	NA	NA	.	FALSE
1:63152791-63347967	0.384563754950635	NA	NA	.	FALSE
1:63347968-63543145	0.414580536740821	NA	NA	.	FALSE
1:63543146-63738322	0.386659288748162	NA	NA	.	FALSE
1:63738323-63933500	0.401162016210843	NA	NA	.	FALSE
1:63933501-64128677	0.388929023399273	NA	NA	.	FALSE
1:64128678-64323854	0.427232716969725	NA	NA	.	FALSE
1:64323855-64519032	0.40857063808421	NA	NA	.	FALSE
1:64519033-64714209	0.403049539648627	NA	NA	.	FALSE
1:64714210-64909387	0.411818955005175	NA	NA	.	FALSE
1:64909388-65104564	0.402434713106565	NA	NA	.	FALSE
1:65104565-65299742	0.390699771490639	NA	NA	.	FALSE
1:65300243-65300342	0.36	NA	NA	JAK1	TRUE
1:65301079-65301189	0.477477477477477	NA	NA	JAK1	TRUE
1:65301781-65301898	0.415254237288136	NA	NA	JAK1	TRUE
1:65303615-65303787	0.468208092485549	NA	NA	JAK1	TRUE
1:65304148-65304272	0.368	NA	NA	JAK1	TRUE
1:65305286-65305478	0.476683937823834	NA	NA	JAK1	TRUE
1:65306925-65307024	0.43	NA	NA	JAK1	TRUE
1:65307134-65307284	0.490066225165563	NA	NA	JAK1	TRUE
1:65309747-65309898	0.5	NA	NA	JAK1	TRUE
1:65310437-65310572	0.544117647058823	NA	NA	JAK1	TRUE
1:65311196-65311323	0.5	NA	NA	JAK1	TRUE
1:65312326-65312425	0.56	NA	NA	JAK1	TRUE
1:65313215-65313358	0.486111111111111	NA	NA	JAK1	TRUE
1:65316487-65316593	0.551401869158878	NA	NA	JAK1	TRUE
1:65321192-65321381	0.58421052631579	NA	NA	JAK1	TRUE
1:65323339-65323462	0.508064516129032	NA	NA	JAK1	TRUE
1:65325788-65325945	0.556962025316456	NA	NA	JAK1	TRUE
1:65330470-65330655	0.360215053763441	NA	NA	JAK1	TRUE
1:65332549-65332891	0.399416909620991	NA	NA	JAK1	TRUE
1:65334994-65335157	0.50609756097561	NA	NA	JAK1	TRUE
1:65339053-65339206	0.454545454545455	NA	NA	JAK1	TRUE
1:65344708-65344831	0.516129032258065	NA	NA	JAK1	TRUE
1:65348960-65349158	0.542713567839196	NA	NA	JAK1	TRUE
1:65351895-65351994	0.33	NA	NA	JAK1	TRUE
1:65352495-65550394	0.419176351692774	NA	NA	.	FALSE
1:65550395-65748294	0.42411318847903	NA	NA	.	FALSE
1:65748295-65946194	0.398302172814553	NA	NA	.	FALSE
1:65946195-66144094	0.371834259727135	NA	NA	.	FALSE
1:66144095-66341994	0.377190500252653	NA	NA	.	FALSE
1:66341995-66539894	0.364946942900455	NA	NA	.	FALSE
1:66539895-66737795	0.378067821789683	NA	NA	.	FALSE
1:66737796-66935695	0.394749873673573	NA	NA	.	FALSE
1:66935696-67133595	0.381940373926225	NA	NA	.	FALSE
1:67133596-67331495	0.366579080343608	NA	NA	.	FALSE
1:67331496-67529395	0.37466397170288	NA	NA	.	FALSE
1:67529396-67727295	0.394987367357251	NA	NA	.	FALSE
1:67727296-67925195	0.409408792319353	NA	NA	.	FALSE
1:67925196-68123096	0.4356976468032	NA	NA	.	FALSE
1:68123097-68320996	0.413946437594745	NA	NA	.	FALSE
1:68320997-68518896	0.397099545224861	NA	NA	.	FALSE
1:68518897-68716796	0.407150075795856	NA	NA	.	FALSE
1:68716797-68914696	0.398964123294593	NA	NA	.	FALSE
1:68914697-69112596	0.363254168772107	NA	NA	.	FALSE
1:69112597-69310497	0.37254485828773	NA	NA	.	FALSE
1:69310498-69508397	0.380853966649823	NA	NA	.	FALSE
1:69508398-69706297	0.370313289540172	NA	NA	.	FALSE
1:69706298-69904197	0.371622031328954	NA	NA	.	FALSE
1:69904198-70102097	0.356356745831228	NA	NA	.	FALSE
1:70102098-70299997	0.350545730166751	NA	NA	.	FALSE
1:70299998-70497897	0.35789287518949	NA	NA	.	FALSE
1:70497898-70695798	0.358194248639471	NA	NA	.	FALSE
1:70695799-70893698	0.388352703385548	NA	NA	.	FALSE
1:70893699-71091598	0.383911066195048	NA	NA	.	FALSE
1:71091599-71289498	0.377685699848408	NA	NA	.	FALSE
1:71289499-71487398	0.377124810510359	NA	NA	.	FALSE
1:71487399-71685298	0.378347650328449	NA	NA	.	FALSE
1:71685299-71883199	0.362327628460695	NA	NA	.	FALSE
1:71883200-72081099	0.360419403739262	NA	NA	.	FALSE
1:72081100-72278999	0.354946942900455	NA	NA	.	FALSE
1:72279000-72476899	0.350702374936837	NA	NA	.	FALSE
1:72476900-72674799	0.336619504800404	NA	NA	.	FALSE
1:72674800-72872699	0.347205659423951	NA	NA	.	FALSE
1:72872700-73070599	0.351460333501769	NA	NA	.	FALSE
1:73070600-73268500	0.348679390200151	NA	NA	.	FALSE
1:73268501-73466400	0.354946942900455	NA	NA	.	FALSE
1:73466401-73664300	0.355603840323396	NA	NA	.	FALSE
1:73664301-73862200	0.342753916119252	NA	NA	.	FALSE
1:73862201-74060100	0.347402728650834	NA	NA	.	FALSE
1:74060101-74258000	0.357635169277413	NA	NA	.	FALSE
1:74258001-74455900	0.356624557857504	NA	NA	.	FALSE
1:74455901-74653801	0.344530851284228	NA	NA	.	FALSE
1:74653802-74851701	0.354871147043962	NA	NA	.	FALSE
1:74851702-75049601	0.377806973218797	NA	NA	.	FALSE
1:75049602-75247501	0.373895907023749	NA	NA	.	FALSE
1:75247502-75445401	0.368089944416372	NA	NA	.	FALSE
1:75445402-75643301	0.37577564426478	NA	NA	.	FALSE
1:75643302-75841202	0.368254834487951	NA	NA	.	FALSE
1:75841203-76039102	0.373602829711976	NA	NA	.	FALSE
1:76039103-76237002	0.38855987872663	NA	NA	.	FALSE
1:76237003-76434902	0.373254168772107	NA	NA	.	FALSE
1:76434903-76632802	0.404310257705912	NA	NA	.	FALSE
1:76632803-76830702	0.389681657402729	NA	NA	.	FALSE
1:76830703-77028602	0.373077311773623	NA	NA	.	FALSE
1:77028603-77226503	0.381877807590664	NA	NA	.	FALSE
1:77226504-77424403	0.387079332996463	NA	NA	.	FALSE
1:77424404-77622303	0.384426478019202	NA	NA	.	FALSE
1:77622304-77820203	0.376013137948459	NA	NA	.	FALSE
1:77820204-78018103	0.401616978271854	NA	NA	.	FALSE
1:78018104-78216003	0.380803436078828	NA	NA	.	FALSE
1:78216004-78413904	0.39910359220014	NA	NA	.	FALSE
1:78414405-78414504	0.34	NA	NA	FUBP1	TRUE
1:78414840-78414985	0.561643835616438	NA	NA	FUBP1	TRUE
1:78420927-78421026	0.44	NA	NA	FUBP1	TRUE
1:78422257-78422385	0.503875968992248	NA	NA	FUBP1	TRUE
1:78425859-78425958	0.55	NA	NA	FUBP1	TRUE
1:78426029-78426180	0.625	NA	NA	FUBP1	TRUE
1:78428455-78428615	0.403726708074534	NA	NA	FUBP1	TRUE
1:78429259-78429400	0.471830985915493	NA	NA	FUBP1	TRUE
1:78429747-78429847	0.445544554455446	NA	NA	FUBP1	TRUE
1:78429939-78430041	0.388349514563107	NA	NA	FUBP1	TRUE
1:78430331-78430432	0.42156862745098	NA	NA	FUBP1	TRUE
1:78430554-78430653	0.46	NA	NA	FUBP1	TRUE
1:78430753-78430915	0.460122699386503	NA	NA	FUBP1	TRUE
1:78432357-78432456	0.37	NA	NA	FUBP1	TRUE
1:78432554-78432653	0.39	NA	NA	FUBP1	TRUE
1:78432709-78432808	0.33	NA	NA	FUBP1	TRUE
1:78433281-78433380	0.31	NA	NA	FUBP1	TRUE
1:78433818-78433917	0.33	NA	NA	FUBP1	TRUE
1:78434687-78434786	0.39	NA	NA	FUBP1	TRUE
1:78435604-78435703	0.4	NA	NA	FUBP1	TRUE
1:78444542-78444716	0.617142857142857	NA	NA	FUBP1	TRUE
1:78445217-78644586	0.38778652756182	NA	NA	.	FALSE
1:78644587-78843956	0.38578522345388	NA	NA	.	FALSE
1:78843957-79043327	0.372035050232983	NA	NA	.	FALSE
1:79043328-79242697	0.364698801223855	NA	NA	.	FALSE
1:79242698-79442068	0.357985865547146	NA	NA	.	FALSE
1:79442069-79641438	0.351923559211516	NA	NA	.	FALSE
1:79641439-79840809	0.356135044715631	NA	NA	.	FALSE
1:79840810-80040179	0.359527511661734	NA	NA	.	FALSE
1:80040180-80239549	0.352425139188444	NA	NA	.	FALSE
1:80239550-80438920	0.361376529184285	NA	NA	.	FALSE
1:80438921-80638290	0.354230827105382	NA	NA	.	FALSE
1:80638291-80837661	0.350823339402421	NA	NA	.	FALSE
1:80837662-81037031	0.342865024828209	NA	NA	.	FALSE
1:81037032-81236402	0.350823339402421	NA	NA	.	FALSE
1:81236403-81435772	0.353543662536992	NA	NA	.	FALSE
1:81435773-81635143	0.358015960194813	NA	NA	.	FALSE
1:81635144-81834513	0.368179766263731	NA	NA	.	FALSE
1:81834514-82033883	0.379214525756132	NA	NA	.	FALSE
1:82033884-82233254	0.380516725100441	NA	NA	.	FALSE
1:82233255-82432624	0.349385564528264	NA	NA	.	FALSE
1:82432625-82631995	0.372912810789934	NA	NA	.	FALSE
1:82631996-82831365	0.373130360636003	NA	NA	.	FALSE
1:82831366-83030736	0.361687507210176	NA	NA	.	FALSE
1:83030737-83230106	0.348954205748107	NA	NA	.	FALSE
1:83230107-83429477	0.368804891383401	NA	NA	.	FALSE
1:83429478-83628847	0.371003661533832	NA	NA	.	FALSE
1:83628848-83828217	0.364001605055926	NA	NA	.	FALSE
1:83828218-84027588	0.371633788264091	NA	NA	.	FALSE
1:84027589-84226958	0.395245021818729	NA	NA	.	FALSE
1:84226959-84426329	0.366908928580385	NA	NA	.	FALSE
1:84426330-84625699	0.3681847820635	NA	NA	.	FALSE
1:84625700-84825070	0.371202431647531	NA	NA	.	FALSE
1:84825071-85024440	0.383753824547324	NA	NA	.	FALSE
1:85024441-85223811	0.398964744120258	NA	NA	.	FALSE
1:85223812-85423181	0.416858103024527	NA	NA	.	FALSE
1:85423182-85622551	0.395229974419421	NA	NA	.	FALSE
1:85622552-85821922	0.401728435931003	NA	NA	.	FALSE
1:85821923-86021292	0.388970256307368	NA	NA	.	FALSE
1:86021293-86220663	0.394480641617888	NA	NA	.	FALSE
1:86220664-86420033	0.365521392386016	NA	NA	.	FALSE
1:86420034-86619404	0.358336969769926	NA	NA	.	FALSE
1:86619405-86818774	0.381401414455535	NA	NA	.	FALSE
1:86818775-87018145	0.38630492900171	NA	NA	.	FALSE
1:87018146-87217515	0.37605457190149	NA	NA	.	FALSE
1:87217516-87416885	0.39985955760646	NA	NA	.	FALSE
1:87416886-87616256	0.385397073797092	NA	NA	.	FALSE
1:87616257-87815626	0.41767066258715	NA	NA	.	FALSE
1:87815627-88014997	0.396060610620401	NA	NA	.	FALSE
1:88014998-88214367	0.388849877112906	NA	NA	.	FALSE
1:88214368-88413738	0.371257605168254	NA	NA	.	FALSE
1:88413739-88613108	0.377980639012891	NA	NA	.	FALSE
1:88613109-88812479	0.375089656971174	NA	NA	.	FALSE
1:88812480-89011849	0.3717760946983	NA	NA	.	FALSE
1:89011850-89211219	0.377143000451422	NA	NA	.	FALSE
1:89211220-89410590	0.385081079996589	NA	NA	.	FALSE
1:89410591-89609960	0.38923107789537	NA	NA	.	FALSE
1:89609961-89809331	0.389770829258016	NA	NA	.	FALSE
1:89809332-90008701	0.393780408286101	NA	NA	.	FALSE
1:90008702-90208072	0.39265991543404	NA	NA	.	FALSE
1:90208073-90407442	0.412644831218338	NA	NA	.	FALSE
1:90407443-90606813	0.388526917154451	NA	NA	.	FALSE
1:90606814-90806183	0.394999247630035	NA	NA	.	FALSE
1:90806184-91005553	0.372292722074535	NA	NA	.	FALSE
1:91005554-91204924	0.391375877133585	NA	NA	.	FALSE
1:91204925-91404294	0.398440086271756	NA	NA	.	FALSE
1:91404295-91603665	0.393823575143827	NA	NA	.	FALSE
1:91603666-91803035	0.399468325224457	NA	NA	.	FALSE
1:91803036-92002406	0.38120890199678	NA	NA	.	FALSE
1:92002407-92201776	0.422300245774189	NA	NA	.	FALSE
1:92201777-92401147	0.428738382212057	NA	NA	.	FALSE
1:92401148-92600517	0.399087124441992	NA	NA	.	FALSE
1:92600518-92799887	0.378818277574359	NA	NA	.	FALSE
1:92799888-92999258	0.410852129948689	NA	NA	.	FALSE
1:92999259-93198628	0.375287154536791	NA	NA	.	FALSE
1:93198629-93397999	0.402656354234066	NA	NA	.	FALSE
1:93398000-93597369	0.400606911772082	NA	NA	.	FALSE
1:93597370-93796740	0.376840162310466	NA	NA	.	FALSE
1:93796741-93996110	0.389241109494909	NA	NA	.	FALSE
1:93996111-94195481	0.439191256501698	NA	NA	.	FALSE
1:94195482-94394851	0.422942268144656	NA	NA	.	FALSE
1:94394852-94594221	0.445734062296233	NA	NA	.	FALSE
1:94594222-94793592	0.392489379097261	NA	NA	.	FALSE
1:94793593-94992962	0.3890304459046	NA	NA	.	FALSE
1:94992963-95192333	0.432098951201529	NA	NA	.	FALSE
1:95192334-95391703	0.42284195214927	NA	NA	.	FALSE
1:95391704-95591074	0.414814591891499	NA	NA	.	FALSE
1:95591075-95790444	0.384034709334403	NA	NA	.	FALSE
1:95790445-95989815	0.391205340796806	NA	NA	.	FALSE
1:95989816-96189185	0.381301098460149	NA	NA	.	FALSE
1:96189186-96388555	0.36687064252395	NA	NA	.	FALSE
1:96388556-96587926	0.362946466637575	NA	NA	.	FALSE
1:96587927-96787296	0.369639363996589	NA	NA	.	FALSE
1:96787297-96986667	0.377587512727528	NA	NA	.	FALSE
1:96986668-97186037	0.379615789737674	NA	NA	.	FALSE
1:97186038-97385408	0.366021136474211	NA	NA	.	FALSE
1:97385409-97584778	0.374088378391935	NA	NA	.	FALSE
1:97584779-97784149	0.360057380461552	NA	NA	.	FALSE
1:97784150-97983519	0.355685409038471	NA	NA	.	FALSE
1:97983520-98182889	0.3445804283493	NA	NA	.	FALSE
1:98182890-98382260	0.341694629610124	NA	NA	.	FALSE
1:98382261-98581630	0.354948086472388	NA	NA	.	FALSE
1:98581631-98781001	0.355894287534295	NA	NA	.	FALSE
1:98781002-98980371	0.366168430556252	NA	NA	.	FALSE
1:98980372-99179742	0.362670599033962	NA	NA	.	FALSE
1:99179743-99379112	0.366609820935948	NA	NA	.	FALSE
1:99379113-99578483	0.375596250206901	NA	NA	.	FALSE
1:99578484-99777853	0.366991021718413	NA	NA	.	FALSE
1:99777854-99977223	0.372403069669459	NA	NA	.	FALSE
1:99977224-100176594	0.378013853569476	NA	NA	.	FALSE
1:100176595-100375964	0.387475547976125	NA	NA	.	FALSE
1:100375965-100575335	0.381870984245452	NA	NA	.	FALSE
1:100575336-100774705	0.384531273511561	NA	NA	.	FALSE
1:100774706-100974076	0.38852190137984	NA	NA	.	FALSE
1:100974077-101173446	0.389612278677835	NA	NA	.	FALSE
1:101173447-101372817	0.374036344302832	NA	NA	.	FALSE
1:101372818-101572187	0.365992877564328	NA	NA	.	FALSE
1:101572188-101771557	0.393183528113558	NA	NA	.	FALSE
1:101771558-101970928	0.395549001610064	NA	NA	.	FALSE
1:101970929-102170298	0.362968350303456	NA	NA	.	FALSE
1:102170299-102369669	0.350492298278085	NA	NA	.	FALSE
1:102369670-102569039	0.357907408336259	NA	NA	.	FALSE
1:102569040-102768410	0.340952294967673	NA	NA	.	FALSE
1:102768411-102967780	0.343782916185986	NA	NA	.	FALSE
1:102967781-103167151	0.353702394029222	NA	NA	.	FALSE
1:103167152-103366521	0.352826403169985	NA	NA	.	FALSE
1:103366522-103565891	0.330932437177108	NA	NA	.	FALSE
1:103565892-103765262	0.348325483646067	NA	NA	.	FALSE
1:103765263-103964632	0.352888799625092	NA	NA	.	FALSE
1:103964633-104164003	0.352644065586269	NA	NA	.	FALSE
1:104164004-104363373	0.354386316898229	NA	NA	.	FALSE
1:104363374-104562744	0.342958604812134	NA	NA	.	FALSE
1:104562745-104762114	0.355600140442394	NA	NA	.	FALSE
1:104762115-104961485	0.353667283606944	NA	NA	.	FALSE
1:104961486-105160855	0.357410844159101	NA	NA	.	FALSE
1:105160856-105360225	0.343637457992677	NA	NA	.	FALSE
1:105360226-105559596	0.346023243099548	NA	NA	.	FALSE
1:105559597-105758966	0.344640617946532	NA	NA	.	FALSE
1:105758967-105958337	0.337075101193253	NA	NA	.	FALSE
1:105958338-106157707	0.340397251341726	NA	NA	.	FALSE
1:106157708-106357078	0.342431948477963	NA	NA	.	FALSE
1:106357079-106556448	0.353011987761449	NA	NA	.	FALSE
1:106556449-106755819	0.350652803065641	NA	NA	.	FALSE
1:106755820-106955189	0.348257009580178	NA	NA	.	FALSE
1:106955190-107154559	0.356292320810553	NA	NA	.	FALSE
1:107154560-107353930	0.36078968355478	NA	NA	.	FALSE
1:107353931-107553300	0.359582685459196	NA	NA	.	FALSE
1:107553301-107752671	0.372752306002377	NA	NA	.	FALSE
1:107752672-107952041	0.373506545618699	NA	NA	.	FALSE
1:107952042-108151412	0.393407265851102	NA	NA	.	FALSE
1:108151413-108350782	0.370040627978131	NA	NA	.	FALSE
1:108350783-108550153	0.386445370690823	NA	NA	.	FALSE
1:108550154-108749523	0.403390680644029	NA	NA	.	FALSE
1:108749524-108948893	0.392365952751166	NA	NA	.	FALSE
1:108948894-109148264	0.398468182433754	NA	NA	.	FALSE
1:109148265-109347634	0.400983096754778	NA	NA	.	FALSE
1:109347635-109547005	0.408063359264888	NA	NA	.	FALSE
1:109547006-109746375	0.452319807393289	NA	NA	.	FALSE
1:109746376-109945746	0.466507165034032	NA	NA	.	FALSE
1:109945747-110145116	0.444083864172142	NA	NA	.	FALSE
1:110145117-110344487	0.484493732789623	NA	NA	.	FALSE
1:110344488-110543857	0.461413452374981	NA	NA	.	FALSE
1:110543858-110743227	0.489547073280835	NA	NA	.	FALSE
1:110743228-110942598	0.458391641713188	NA	NA	.	FALSE
1:110942599-111141968	0.478452124191202	NA	NA	.	FALSE
1:111141969-111341339	0.41974008255965	NA	NA	.	FALSE
1:111341340-111540709	0.377900386216582	NA	NA	.	FALSE
1:111540710-111740080	0.381133665377613	NA	NA	.	FALSE
1:111740081-111939450	0.418051863369614	NA	NA	.	FALSE
1:111939451-112138821	0.41329481218432	NA	NA	.	FALSE
1:112138822-112338191	0.420298941666249	NA	NA	.	FALSE
1:112338192-112537561	0.478226413201585	NA	NA	.	FALSE
1:112537562-112736932	0.428673177142112	NA	NA	.	FALSE
1:112736933-112936302	0.433284847268897	NA	NA	.	FALSE
1:112936303-113135673	0.409412602635288	NA	NA	.	FALSE
1:113135674-113335043	0.45127652104128	NA	NA	.	FALSE
1:113335044-113534414	0.445641542651639	NA	NA	.	FALSE
1:113534415-113733784	0.430982595174801	NA	NA	.	FALSE
1:113733785-113933155	0.410385662909851	NA	NA	.	FALSE
1:113933656-113933971	0.689873417721519	NA	NA	MAGI3	TRUE
1:113934472-114091636	0.366232939903923	NA	NA	.	FALSE
1:114092137-114092253	0.367521367521368	NA	NA	MAGI3	TRUE
1:114092754-114122663	0.385790705449682	NA	NA	.	FALSE
1:114123164-114123283	0.458333333333333	NA	NA	MAGI3	TRUE
1:114128009-114128218	0.447619047619048	NA	NA	MAGI3	TRUE
1:114133106-114133280	0.417142857142857	NA	NA	MAGI3	TRUE
1:114137093-114137192	0.46	NA	NA	MAGI3	TRUE
1:114157202-114157301	0.38	NA	NA	MAGI3	TRUE
1:114162355-114162454	0.43	NA	NA	MAGI3	TRUE
1:114165428-114165616	0.417989417989418	NA	NA	MAGI3	TRUE
1:114184533-114184835	0.448844884488449	NA	NA	MAGI3	TRUE
1:114184836-114185138	0.445544554455446	NA	NA	MAGI3	TRUE
1:114186331-114186430	0.38	NA	NA	MAGI3	TRUE
1:114189108-114189264	0.401273885350318	NA	NA	MAGI3	TRUE
1:114191855-114191954	0.46	NA	NA	MAGI3	TRUE
1:114193636-114193828	0.455958549222798	NA	NA	MAGI3	TRUE
1:114196452-114196640	0.523809523809524	NA	NA	MAGI3	TRUE
1:114201702-114201887	0.446236559139785	NA	NA	MAGI3	TRUE
1:114214356-114214458	0.592233009708738	NA	NA	MAGI3	TRUE
1:114215237-114215363	0.47244094488189	NA	NA	MAGI3	TRUE
1:114215944-114216087	0.534722222222222	NA	NA	MAGI3	TRUE
1:114223820-114223958	0.446043165467626	NA	NA	MAGI3	TRUE
1:114224809-114224908	0.49	NA	NA	MAGI3	TRUE
1:114225519-114225890	0.387096774193548	NA	NA	MAGI3	TRUE
1:114225891-114226263	0.445040214477212	NA	NA	MAGI3	TRUE
1:114226264-114226636	0.39142091152815	NA	NA	MAGI3	TRUE
1:114227137-114397722	0.383577784812353	NA	NA	.	FALSE
1:114397723-114568309	0.423660654094392	NA	NA	.	FALSE
1:114568310-114738895	0.460700174691944	NA	NA	.	FALSE
1:114738896-114909482	0.430155873542533	NA	NA	.	FALSE
1:114909483-115080068	0.390032007315958	NA	NA	.	FALSE
1:115080069-115250655	0.399725653185764	NA	NA	.	FALSE
1:115251156-115251275	0.433333333333333	NA	NA	NRAS	TRUE
1:115252190-115252349	0.4625	NA	NA	NRAS	TRUE
1:115256421-115256599	0.418994413407821	NA	NA	NRAS	TRUE
1:115258671-115258781	0.468468468468468	NA	NA	NRAS	TRUE
1:115259282-115458877	0.376756047215375	NA	NA	.	FALSE
1:115458878-115658474	0.387009824796966	NA	NA	.	FALSE
1:115658475-115858070	0.418415198701377	NA	NA	.	FALSE
1:115858071-116057667	0.431374219051389	NA	NA	.	FALSE
1:116057668-116257263	0.424402292631115	NA	NA	.	FALSE
1:116257264-116456860	0.406273641387396	NA	NA	.	FALSE
1:116456861-116656457	0.392751394059029	NA	NA	.	FALSE
1:116656458-116856053	0.429703000060121	NA	NA	.	FALSE
1:116856054-117055650	0.432526540980075	NA	NA	.	FALSE
1:117055651-117255246	0.444517926210946	NA	NA	.	FALSE
1:117255247-117454843	0.437621807943005	NA	NA	.	FALSE
1:117454844-117654440	0.425241862352641	NA	NA	.	FALSE
1:117654441-117854036	0.423445359626445	NA	NA	.	FALSE
1:117854037-118053633	0.369544632434355	NA	NA	.	FALSE
1:118053634-118253229	0.444242369586565	NA	NA	.	FALSE
